WORDCOUNTS,WEIGHT
the,397
of,290
and,219
to,180
in,147
a,137
his,127
weed,114
he,108
was,107
that,84
for,77
s,75
as,66
with,54
new,39
but,38
it,37
york,35
from,35
by,33
an,32
not,32
were,31
had,29
this,29
which,29
him,29
be,29
i,27
is,27
thurlow,26
on,25
all,22
state,21
could,19
when,19
life,19
there,18
albany,18
who,18
at,17
political,17
journal,17
more,17
papers,16
one,15
or,15
would,15
are,14
you,14
they,13
seward,13
evening,13
years,13
than,12
will,12
made,12
upon,12
good,12
men,11
may,11
their,11
character,11
man,11
dec,11
jan,11
such,10
only,10
party,10
ibid,10
so,10
himself,9
labor,9
g,9
interest,9
even,9
van,9
study,9
fillmore,9
wrote,9
about,9
toward,9
aug,9
time,9
franklin,9
any,9
became,9
later,8
into,8
government,8
against,8
apr,8
came,8
out,8
io,8
july,8
glyndon,8
never,8
do,8
sept,8
then,8
whig,8
freedom,8
d,8
being,7
england,7
great,7
hall,7
no,7
owen,7
your,7
public,7
during,7
oct,7
june,7
letters,7
also,7
other,7
power,7
reform,7
greeley,7
did,7
deusen,7
rochester,7
nov,7
editor,7
have,7
career,6
american,6
first,6
might,6
henry,6
some,6
politics,6
century,6
w,6
found,6
p,6
always,6
up,6
society,6
put,6
smith,6
day,6
own,6
been,6
often,6
education,6
social,6
over,6
has,6
feb,6
suffrage,6
close,6
if,5
h,5
mind,5
robert,5
side,5
repeatedly,5
central,5
advertiser,5
young,5
old,5
opposition,5
because,5
its,5
morgan,5
denounced,5
again,5
others,5
treatment,5
bear,5
nothing,5
moral,5
faith,5
especially,5
we,5
attitude,5
sympathy,5
principle,5
universal,5
regard,5
william,5
them,5
while,5
popular,5
through,5
our,5
evidence,5
among,5
common,4
stood,4
opponent,4
e,4
natural,4
before,4
nineteenth,4
marcy,4
somewhat,4
money,4
right,4
foreigners,4
laws,4
human,4
thus,4
development,4
convention,4
autobiography,4
nor,4
fellow,4
higher,4
whose,4
b,4
days,4
votes,4
friends,4
called,4
war,4
record,4
nomination,4
county,4
people,4
family,4
characteristics,4
pp,4
these,4
two,4
friend,4
law,4
schoolcraft,4
fact,4
took,4
where,4
office,4
individual,4
like,4
period,4
qualities,4
can,4
dictator,4
printer,4
speech,4
middle,4
little,4
went,4
much,4
commercial,4
early,4
doing,4
democracy,3
go,3
declared,3
generous,3
mar,3
sympathetic,3
columns,3
schools,3
candidate,3
decade,3
position,3
history,3
ii,3
action,3
kent,3
j,3
liberty,3
those,3
case,3
issue,3
generosity,3
sought,3
possible,3
election,3
taking,3
say,3
letter,3
difficulties,3
past,3
adams,3
cf,3
deeply,3
suffering,3
town,3
l,3
edward,3
derived,3
reforms,3
feel,3
university,3
liberal,3
most,3
follow,3
whom,3
though,3
let,3
acquaintance,3
wealth,3
however,3
well,3
stamford,3
r,3
part,3
civil,3
feared,3
staunchly,3
issues,3
legislation,3
newspaper,3
catskill,3
change,3
things,3
openly,3
fanny,3
condemned,3
progress,3
peculiar,3
republican,3
demand,3
variety,3
indeed,3
