WORDCOUNTS,WEIGHT
the,858
of,649
to,338
in,331
and,324
a,221
that,184
is,178
it,133
this,111
social,109
as,109
with,93
have,93
historical,91
historian,84
for,83
i,83
more,83
has,78
or,71
his,68
on,66
at,65
from,65
are,65
be,65
he,61
they,60
history,58
s,53
by,53
historians,52
which,49
been,47
one,41
no,41
an,40
can,40
we,39
science,38
all,37
their,37
not,37
was,36
may,33
its,33
like,31
than,29
such,28
time,28
explanation,28
only,27
but,26
these,26
so,26
what,26
them,26
study,24
will,24
two,24
sciences,24
sort,23
scientist,23
my,22
new,22
would,22
same,21
other,21
now,20
had,20
own,20
fashion,20
contemporary,19
when,19
think,19
there,18
some,18
even,18
do,18
who,18
between,18
much,18
if,17
laws,17
most,17
second,17
any,17
past,17
both,17
weber,17
into,16
about,16
intellectual,16
very,16
generalizations,15
mind,15
hughes,15
whole,15
approach,15
simply,15
terms,15
point,15
stuart,14
american,14
h,14
first,14
thus,14
example,14
sense,14
itself,14
generalization,13
tradition,13
procedure,13
human,13
characteristic,13
kind,13
how,13
cultural,13
society,13
economic,13
thought,13
individual,13
theory,13
almost,13
should,13
nature,12
scientists,12
were,12
generation,12
rather,12
too,12
out,12
however,12
method,12
data,12
quite,12
indeed,12
once,12
yet,12
toward,12
our,12
far,11
general,11
cause,11
philosophical,11
work,11
already,11
model,11
particularly,11
type,11
course,11
among,11
way,10
croce,10
possible,10
find,10
events,10
well,10
realm,10
causal,10
make,10
us,10
another,10
range,10
attitude,10
different,10
obviously,10
form,10
writing,10
question,10
hence,9
might,9
take,9
central,9
interest,9
third,9
notion,9
process,9
idealist,9
dray,9
could,9
still,9
again,9
present,9
see,9
made,9
problems,9
then,9
here,9
just,9
problem,9
through,9
does,8
position,8
necessarily,8
definition,8
application,8
explicit,8
bloch,8
explanatory,8
order,8
law,8
hand,8
where,8
plane,8
him,8
earlier,8
usually,8
try,8
natural,8
explanations,8
investigation,8
level,8
world,8
character,7
give,7
seems,7
great,7
those,7
case,7
account,7
since,7
against,7
positivism,7
york,7
german,7
similar,7
symbols,7
means,7
literary,7
societies,7
found,7
place,7
things,7
always,7
up,7
interpretation,7
similarly,7
mathematical,7
less,7
original,7
use,7
hypotheses,7
essay,7
suggest,7
precise,7
anthropology,7
themselves,7
whether,7
particular,7
middle,7
come,7
philosophy,7
common,6
scholar,6
spengler,6
word,6
experience,6
concepts,6
long,6
classic,6
development,6
speculative,6
drawn,6
whose,6
mean,6
nor,6
psychoanalytic,6
frequently,6
important,6
view,6
search,6
applied,6
aspects,6
part,6
schematization,6
least,6
stage,6
contrast,6
standpoint,6
small,6
highly,6
psychological,6
matter,6
techniques,6
sociologists,6
put,6
fact,6
number,6
coherent,6
true,6
reality,6
latter,6
imaginative,6
become,6
structure,6
begin,6
why,6
methods,6
types,6
ever,6
offers,6
seem,6
while,6
psychology,6
art,6
disciplines,6
precision,6
defined,6
given,6
recent,6
go,5
done,5
totally,5
england,5
words,5
possibilities,5
intuitive,5
precisely,5
political,5
task,5
mass,5
ranke,5
look,5
generations,5
remain,5
certain,5
insistence,5
established,5
clearly,5
consciousness,5
max,5
dilthey,5
suggested,5
deal,5
radical,5
gardiner,5
term,5
further,5
shall,5
younger,5
scale,5
procedures,5
criteria,5
emphasis,5
concept,5
knowledge,5
people,5
actually,5
call,5
change,5
impossible,5
scientific,5
action,5
short,5
nearly,5
serve,5
neither,5
complete,5
ed,5
others,5
many,5
lawful,5
end,5
anthropologist,5
learn,5
ground,5
understanding,5
writings,5
real,5
three,5
points,5
imagination,5
systems,5
craft,5
groupings,5
analysis,5
must,5
imprecision,5
country,5
best,5
speculation,5
statement,5
radically,5
marc,5
subject,5
difference,5
need,5
colleagues,5
observation,5
debate,5
freud,4
currently,4
thrown,4
large,4
studies,4
modern,4
policy,4
planes,4
something,4
practices,4
either,4
generalize,4
last,4
say,4
diversity,4
schematizations,4
back,4
recognized,4
without,4
statements,4
basic,4
dealt,4
importance,4
statistical,4
operate,4
beyond,4
methodology,4
closely,4
based,4
called,4
traditionally,4
initial,4
let,4
war,4
cannot,4
spiritual,4
explain,4
claim,4
related,4
away,4
field,4
quantification,4
few,4
research,4
am,4
apparent,4
situation,4
contact,4
synthesis,4
labors,4
tried,4
springs,4
also,4
complementary,4
analytical,4
treatment,4
manifested,4
perhaps,4
minded,4
expression,4
factor,4
causes,4
canon,4
clear,4
stages,4
class,4
capitalism,4
ago,4
european,4
relationship,4
me,4
prose,4
seen,4
considered,4
thinking,4
practice,4
symbolic,4
implied,4
quantitative,4
know,4
over,4
familiar,4
principle,4
perfectly,4
beginning,4
sociology,4
attitudes,4
phenomena,4
universe,4
socioeconomic,4
necessity,4
assumptions,4
define,4
france,4
remains,4
distinctions,4
exhaustive,4
traditional,4
observed,4
major,4
customarily,4
oriented,3
concerned,3
arrive,3
alone,3
ultimate,3
germany,3
start,3
village,3
discover,3
artistic,3
spirit,3
acceptance,3
virtually,3
before,3
cast,3
exclusive,3
originally,3
implications,3
contrasted,3
attempt,3
available,3
continue,3
metahistorians,3
together,3
confusion,3
subsequent,3
within,3
impressionistic,3
british,3
capable,3
e,3
apply,3
himself,3
behavior,3
regarded,3
