WORDCOUNTS,WEIGHT
the,536
of,330
to,250
and,199
in,166
madison,157
a,145
that,142
was,120
he,79
as,79
jefferson,76
it,74
his,72
had,57
on,57
s,55
i,53
adams,52
with,49
for,48
not,48
from,48
by,47
this,44
is,41
be,39
at,38
but,32
ii,31
livingston,31
which,30
him,28
did,26
american,25
congress,25
have,25
states,25
they,24
state,24
would,24
united,24
an,24
france,24
there,23
against,23
no,23
been,22
french,20
louisiana,20
what,20
their,19
war,19
president,19
wrote,19
new,19
james,19
all,18
years,18
papers,17
were,17
spain,17
or,16
two,16
hamilton,16
national,16
said,15
over,15
one,14
political,14
could,14
so,14
them,14
washington,14
if,13
henry,13
has,13
will,13
these,13
napoleon,13
into,12
before,12
brant,12
letter,12
only,12
more,12
made,12
you,12
talleyrand,12
should,12
great,11
vol,11
january,11
irving,11
when,11
minister,11
pichon,10
first,10
every,10
england,10
british,10
without,10
ames,10
quoted,10
monroe,10
july,10
about,10
man,10
upon,10
general,10
mr,10
britain,10
who,10
jan,10
library,9
other,9
historians,9
west,9
yrujo,9
came,9
people,9
up,9
treaty,9
we,9
life,9
country,9
are,9
while,9
both,9
between,9
now,8
history,8
some,8
may,8
how,8
beveridge,8
out,8
let,8
public,8
power,8
make,8
federalist,8
us,8
many,8
assumption,8
times,8
any,8
must,8
just,8
archives,7
diplomatic,7
policy,7
might,7
aff,7
find,7
even,7
weakness,7
after,7
means,7
constitution,7
well,7
its,7
senator,7
florida,7
etr,7
arch,7
effect,7
foreign,7
turreau,7
then,7
very,7
february,7
quote,7
little,7
later,6
go,6
mar,6
secretary,6
mississippi,6
gallatin,6
thornton,6
opinion,6
found,6
r,6
brought,6
ten,6
away,6
anybody,6
f,6
san,6
domingo,6
whole,6
once,6
same,6
ed,6
department,6
jackson,6
marbois,6
time,6
john,6
do,6
credit,6
own,6
like,6
can,6
here,6
orleans,6
our,6
way,5
told,5
position,5
taken,5
words,5
government,5
date,5
those,5
within,5
cabinet,5
america,5
sent,5
himself,5
moment,5
nor,5
back,5
york,5
basic,5
days,5
most,5
blow,5
cannot,5
part,5
year,5
during,5
actually,5
weeks,5
bank,5
london,5
seemed,5
action,5
still,5
read,5
thought,5
party,5
aug,5
day,5
writings,5
nothing,5
federalists,5
army,5
timid,5
bonaparte,5
different,5
iii,5
william,5
her,5
armstrong,5
d,5
true,4
t,4
reasons,4
system,4
march,4
peale,4
diplomat,4
quotation,4
point,4
except,4
far,4
canning,4
affairs,4
than,4
politicians,4
heard,4
river,4
potomac,4
placed,4
hands,4
strength,4
timidity,4
fisher,4
because,4
received,4
nation,4
though,4
my,4
working,4
order,4
errand,4
spanish,4
june,4
legation,4
condemnation,4
judgment,4
bill,4
boy,4
under,4
act,4
also,4
put,4
documents,4
end,4
everything,4
doubt,4
possession,4
never,4
took,4
v,4
see,4
answer,4
ibid,4
described,4
three,4
earlier,4
plumer,4
force,4
itself,4
known,4
capital,4
ff,4
conditioned,4
merely,4
purchase,4
statement,4
almost,4
through,4
think,4
come,4
until,4
evidence,4
news,4
valley,4
leclerc,4
given,4
much,4
blundering,4
final,3
proposed,3
expedition,3
instructions,3
word,3
continent,3
annals,3
else,3
please,3
j,3
reach,3
copy,3
nivose,3
take,3
mind,3
dispatches,3
adair,3
case,3
issue,3
side,3
account,3
biographers,3
thus,3
severe,3
six,3
difficulty,3
memoir,3
rights,3
district,3
edward,3
knew,3
talk,3
direct,3
support,3
consider,3
signed,3
n,3
weak,3
too,3
show,3
affaires,3
character,3
arrived,3
attack,3
big,3
occupation,3
promise,3
notes,3
record,3
impression,3
compulsive,3
records,3
either,3
quite,3
few,3
luzerne,3
texas,3
always,3
am,3
io,3
pp,3
