WORDCOUNTS,WEIGHT
the,655
of,348
to,245
and,241
in,220
a,172
walsh,128
was,120
that,102
had,89
his,86
he,80
as,77
s,72
for,68
oil,67
feb,61
coolidge,59
on,58
new,57
republican,54
were,53
mcadoo,52
party,48
with,48
senator,46
york,44
pp,42
j,42
by,42
mss,42
not,42
it,41
i,39
an,37
be,37
scandal,35
doheny,35
their,34
democrats,34
at,33
this,32
from,32
they,31
but,31
one,30
democratic,30
is,28
republicans,27
would,27
p,26
which,26
also,25
who,25
no,24
see,24
fall,24
secretary,23
been,23
jan,23
government,22
president,22
have,22
issue,21
dome,21
teapot,21
him,21
senate,21
political,20
pinchot,20
cong,20
or,20
naval,20
springfield,20
washington,20
there,19
corruption,18
times,18
election,17
apr,17
public,17
t,17
many,17
la,17
mar,16
denby,16
follette,16
both,16
e,15
before,15
himself,15
montana,15
record,15
when,15
administration,15
scandals,15
policy,14
hughes,14
most,14
could,14
june,14
two,14
upon,14
william,14
some,13
convention,13
democrat,13
m,13
under,13
daugherty,13
hearings,12
committee,12
ii,12
other,12
helena,12
white,12
own,12
harding,12
about,12
more,12
so,12
calvin,12
independent,12
did,12
leaders,12
investigation,12
nov,12
now,11
former,11
than,11
leases,11
leonard,11
man,11
wheeler,11
bates,11
while,11
c,11
if,10
parties,10
cabinet,10
clean,10
people,10
july,10
harry,10
reserves,10
only,10
others,10
borah,10
time,10
after,10
george,10
sess,10
national,10
progressive,9
even,9
mackay,9
may,9
philadelphia,9
special,9
amos,9
its,9
world,9
made,9
become,9
campaign,9
charles,9
h,8
being,8
every,8
might,8
has,8
against,8
house,8
w,8
nomination,8
daniels,8
evening,8
like,8
general,8
lands,8
d,8
between,8
star,7
said,7
first,7
all,7
such,7
g,7
phelan,7
testimony,7
l,7
b,7
quoted,7
opinion,7
however,7
good,7
attorney,7
up,7
will,7
action,7
smith,7
less,7
another,7
congress,7
thomas,7
james,7
saw,7
wilson,7
united,7
believed,7
what,7
states,7
way,6
evans,6
library,6
candidate,6
either,6
official,6
court,6
those,6
robert,6
case,6
investigator,6
moreover,6
further,6
leasing,6
voted,6
oct,6
seemed,6
f,6
therefore,6
business,6
toward,6
railroad,6
same,6
fact,6
men,6
took,6
perhaps,6
passim,6
victory,6
high,6
continued,6
attitude,6
any,6
are,6
through,6
evidence,6
themselves,6
much,6
among,6
done,5
later,5
history,5
into,5
chief,5
great,5
nevertheless,5
state,5
scrapbooks,5
guilty,5
sinclair,5
voters,5
old,5
memorandum,5
third,5
influence,5
ise,5
lawyer,5
too,5
important,5
counsel,5
whom,5
because,5
well,5
newspaper,5
justice,5
io,5
wrote,5
clipping,5
john,5
sullivan,5
private,5
use,5
edwin,5
ibid,5
k,5
politically,5
began,5
circumstances,5
country,5
best,5
very,5
february,5
them,5
lane,5
almost,5
must,5
callahan,5
treasury,5
news,5
should,5
headlines,4
taft,4
announced,4
american,4
stone,4
true,4
hayes,4
babylon,4
roosevelt,4
henry,4
politics,4
sent,4
thus,4
facts,4
reputation,4
since,4
interior,4
cf,4
admitted,4
cases,4
hardly,4
rather,4
edward,4
influential,4
certain,4
consequences,4
support,4
reason,4
mrs,4
nominee,4
progressives,4
came,4
newspapers,4
found,4
called,4
effort,4
out,4
though,4
opposition,4
january,4
affair,4
having,4
received,4
vote,4
corrupt,4
josephus,4
we,4
confession,4
least,4
st,4
criminals,4
petroleum,4
movement,4
these,4
members,4
resolution,4
law,4
mark,4
eagle,4
navy,4
reform,4
day,4
including,4
louis,4
franklin,4
office,4
california,4
appointment,4
presidential,4
prosecution,4
sometimes,4
foster,4
pepper,4
res,4
over,4
control,4
proceedings,4
cause,4
little,4
resignation,4
come,4
puritan,4
until,4
years,4
although,4
north,4
major,4
democracy,3
nicholas,3
personally,3
declared,3
privately,3
congressman,3
mclean,3
abner,3
something,3
anything,3
nominate,3
long,3
address,3
seems,3
cartoon,3
leading,3
pressed,3
take,3
report,3
tribune,3
forum,3
firm,3
politician,3
cited,3
letter,3
million,3
lxxii,3
development,3
honest,3
forced,3
integrity,3
david,3
honesty,3
apparently,3
compromise,3
promised,3
recognized,3
heard,3
inquiry,3
similar,3
albert,3
win,3
liberal,3
excitement,3
powerful,3
passed,3
followed,3
