WORDCOUNTS,WEIGHT
the,477
of,294
to,266
and,172
in,129
washington,100
a,90
he,68
was,61
that,59
by,57
ibid,46
his,43
it,35
s,34
as,33
for,32
which,32
with,29
xxxvi,28
i,28
were,27
on,27
sedition,26
this,26
from,26
french,25
john,25
had,24
but,24
their,23
july,23
is,23
not,23
be,22
james,21
acts,20
they,19
have,19
at,18
government,18
alien,18
congress,18
been,18
or,17
aug,17
writings,17
him,17
states,17
all,16
adams,16
letters,16
lloyd,16
more,16
france,16
act,15
george,15
united,15
american,14
xxxvii,14
xxxv,14
when,14
alexander,14
henry,13
against,12
may,12
oct,12
june,12
who,12
country,12
pickering,12
one,11
are,11
timothy,11
than,11
an,11
no,11
subject,11
these,11
new,11
made,11
charles,11
political,10
such,10
mchenry,10
marshall,10
same,10
first,9
xxxiv,9
some,9
letter,9
public,9
will,9
only,9
hamilton,9
dec,9
administration,9
our,9
if,8
york,8
societies,8
opposition,8
monroe,8
bache,8
treaty,8
jay,8
many,8
so,8
federalists,8
statutes,8
william,8
measures,7
there,7
papers,7
called,7
xxxiii,7
federalist,7
thought,7
pinckney,7
thomas,7
smelser,7
n,7
later,6
mar,6
history,6
aliens,6
has,6
x,6
z,6
y,6
knew,6
most,6
friends,6
war,6
because,6
president,6
cotesworth,6
fact,6
also,6
attacks,6
logan,6
secretary,6
would,6
after,6
men,6
sept,6
over,6
very,6
c,6
them,6
passed,6
press,6
now,5
before,5
copy,5
mind,5
vol,5
americans,5
destroy,5
support,5
mission,5
expressed,5
out,5
part,5
people,5
genet,5
own,5
up,5
io,5
us,5
ed,5
party,5
time,5
upon,5
state,5
enemies,5
executive,5
life,5
written,5
senate,5
xxxii,5
nov,5
much,5
among,5
policy,4
being,4
came,4
parties,4
dr,4
politics,4
sent,4
six,4
conspiracy,4
resolutions,4
bring,4
edward,4
earlier,4
white,4
w,4
show,4
opinion,4
view,4
constitution,4
could,4
p,4
patrick,4
apr,4
having,4
nation,4
during,4
several,4
wrote,4
philadelphia,4
security,4
read,4
lee,4
law,4
added,4
idea,4
paris,4
spoke,4
perhaps,4
publication,4
august,4
general,4
defense,4
into,4
internal,4
edmund,4
editors,4
can,4
probably,4
continued,4
foreign,4
both,4
boston,4
arguments,4
jan,4
national,4
although,4
news,4
should,4
rev,3
truth,3
illuminati,3
appear,3
told,3
carrington,3
spirit,3
carroll,3
my,3
ii,3
taken,3
vols,3
address,3
attempt,3
other,3
fitzpatrick,3
link,3
murray,3
british,3
felt,3
prospect,3
heth,3
laws,3
himself,3
cf,3
farewell,3
affairs,3
immigrants,3
document,3
memorandum,3
find,3
even,3
carrollton,3
district,3
vans,3
danger,3
directory,3
lives,3
house,3
followed,3
found,3
hands,3
affair,3
shall,3
your,3
randolph,3
apparent,3
gave,3
officers,3
thereafter,3
weeks,3
sic,3
useful,3
revolution,3
peace,3
correspondence,3
aurora,3
object,3
still,3
bill,3
approve,3
convictions,3
commissioners,3
pp,3
message,3
liberty,3
passions,3
two,3
punish,3
put,3
addition,3
charges,3
snyder,3
minister,3
less,3
day,3
another,3
encouraged,3
confidence,3
full,3
partisan,3
office,3
fellow,3
summer,3
gerry,3
study,3
mr,3
decision,3
note,3
replied,3
fear,3
army,3
inspired,3
fall,3
believed,3
series,3
set,3
control,3
paper,3
did,3
works,3
what,3
form,3
maryland,3
feb,3
her,3
almost,3
agreed,3
freedom,3
must,3
tried,3
remarks,3
motives,3
crisis,3
wish,3
partisanship,3
early,3
views,3
ca,3
common,2
void,2
corruption,2
unfounded,2
passing,2
expect,2
large,2
stone,2
federal,2
satisfied,2
correspondents,2
experience,2
said,2
painful,2
hence,2
every,2
give,2
rumor,2
j,2
departure,2
words,2
principles,2
scribblers,2
great,2
differences,2
conspirators,2
take,2
intercepted,2
those,2
wolcott,2
hostility,2
cabinet,2
plain,2
recorded,2
u,2
america,2
determined,2
ball,2
richard,2
say,2
enter,2
urging,2
trumbull,2
desertion,2
misrepresentation,2
regarding,2
thus,2
since,2
g,2
regarded,2
decided,2
admitted,2
addison,2
amended,2
david,2
columbia,2
apparently,2
hardly,2
generation,2
influence,2
subversive,2
opposed,2
invaded,2
