WORDCOUNTS,WEIGHT
the,148
of,89
to,54
in,50
and,45
white,39
john,32
s,25
a,20
roanoke,18
is,15
colony,15
have,13
that,12
with,11
virginia,11
at,10
american,10
as,10
two,10
pictures,10
governor,10
his,9
only,9
for,9
london,9
were,9
paintings,9
he,8
no,8
not,8
by,8
are,8
out,8
de,8
bry,8
be,8
artist,7
one,7
was,7
colonists,7
year,7
which,7
we,7
this,7
three,7
it,6
been,6
english,6
history,6
same,6
from,6
these,6
first,6
island,6
england,6
appears,6
british,6
moffett,6
some,6
raleigh,6
they,5
museum,5
hariot,5
came,5
new,5
hakluyt,5
candidus,5
years,5
on,5
who,4
but,4
being,4
more,4
grenville,4
there,4
men,4
butterfly,4
work,4
ships,4
up,4
world,4
here,4
society,4
engraved,3
library,3
back,3
identification,3
later,3
l,3
main,3
maps,3
might,3
return,3
prove,3
goes,3
life,3
identify,3
about,3
drawings,3
or,3
then,3
before,3
founding,3
forty,3
had,3
whom,3
p,3
effort,3
any,3
supplies,3
carolina,3
hundred,3
i,3
sends,3
where,3
what,3
has,3
original,3
investigator,3
illustrated,3
indians,3
named,3
sloane,3
least,3
would,3
so,3
an,3
phrase,3
thomas,3
spanish,3
phillips,3
apparently,3
evidence,3
him,3
may,2
does,2
york,2
hanc,2
note,2
true,2
remain,2
through,2
anniversary,2
e,2
lost,2
facts,2
appear,2
manuscript,2
binyon,2
their,2
picked,2
centuries,2
pp,2
pictor,2
under,2
suggestions,2
fifteen,2
latin,2
light,2
edition,2
following,2
known,2
picture,2
published,2
sources,2
walpole,2
french,2
colors,2
drake,2
know,2
artistic,2
water,2
passenger,2
stevens,2
time,2
xiii,2
very,2
navy,2
identical,2
man,2
person,2
do,2
henry,2
those,2
william,2
theodore,2
see,2
books,2
historians,2
iv,2
indian,2
well,2
sir,2
vol,2
clements,2
relief,2
used,2
both,2
boston,2
inscription,2
west,2
little,2
far,2
its,2
wonder,2
went,2
francis,2
voyage,2
historical,2
north,2
lists,2
ignored,2
engravings,2
exquisite,2
fiftieth,2
adams,2
century,2
after,2
massachusetts,2
left,2
can,2
when,2
much,2
than,2
notes,2
promising,2
mss,2
fails,1
carved,1
difficult,1
will,1
f,1
go,1
poor,1
now,1
heretofore,1
mute,1
second,1
gauntlet,1
page,1
german,1
insects,1
limits,1
entitled,1
common,1
replied,1
continued,1
testimony,1
seventeen,1
if,1
concerned,1
tiger,1
rev,1
interested,1
five,1
latinist,1
service,1
edward,1
navigations,1
plagiarize,1
cartography,1
expedition,1
nearly,1
shortly,1
still,1
illustrating,1
make,1
returned,1
storms,1
resume,1
publisher,1
builders,1
seccombe,1
told,1
leave,1
interesting,1
armada,1
insectorum,1
detulit,1
bigges,1
leaves,1
croatoan,1
tree,1
illustrations,1
existed,1
united,1
absurd,1
