WORDCOUNTS,WEIGHT
the,678
of,363
and,361
to,328
a,263
in,242
i,238
was,161
as,139
that,121
it,117
they,111
were,94
not,94
for,82
but,78
this,72
had,71
at,70
is,70
which,69
or,65
their,62
he,60
on,60
one,59
them,57
be,56
have,55
there,54
boys,53
all,50
his,50
with,48
very,48
my,47
by,46
so,46
are,45
school,43
me,42
would,41
an,41
you,41
from,40
what,39
german,35
out,32
two,32
no,31
been,30
only,29
some,25
these,25
more,25
do,25
class,25
did,25
about,24
always,23
room,22
could,22
can,22
other,21
course,21
little,21
s,20
own,20
when,20
boy,20
never,20
any,20
every,19
such,19
than,19
how,19
up,19
if,18
into,18
most,18
who,18
then,18
know,18
adams,17
though,17
may,17
we,17
gymnasium,17
him,17
schools,16
system,16
teacher,16
well,16
seemed,16
much,16
said,15
even,15
week,15
think,15
see,15
now,14
berlin,14
before,14
henry,14
too,14
prussian,14
whole,14
idea,14
really,14
perhaps,14
must,14
way,13
great,13
case,13
master,13
myself,13
however,13
will,13
scholars,13
ever,13
told,12
punishment,12
used,12
ordinarius,12
make,12
under,12
education,12
get,12
over,12
among,12
first,11
give,11
without,11
hours,11
t,11
once,11
home,11
many,11
teachers,11
took,11
like,11
different,11
believe,11
our,11
go,10
say,10
harold,10
knew,10
dean,10
came,10
called,10
recitation,10
memory,10
arrangement,10
yet,10
learn,10
day,10
another,10
made,10
hour,10
three,10
saw,10
ve,10
here,10
ones,10
while,10
years,10
should,10
o,9
take,9
possible,9
cater,9
world,9
rather,9
certain,9
study,9
director,9
ten,9
place,9
good,9
play,9
reports,9
new,9
nothing,9
months,9
each,9
best,9
through,9
history,8
long,8
government,8
stupid,8
language,8
cases,8
old,8
left,8
clock,8
eight,8
b,8
whom,8
because,8
people,8
few,8
shirts,8
matter,8
still,8
again,8
state,8
going,8
use,8
faces,8
masters,8
whether,8
point,8
till,7
minutes,7
large,7
round,7
certainly,7
might,7
has,7
far,7
dirty,7
learned,7
interest,7
find,7
look,7
sort,7
thing,7
university,7
latin,7
prima,7
year,7
atmosphere,7
letters,7
indeed,7
us,7
already,7
where,7
time,7
ideas,7
after,7
greek,7
began,7
lessons,7
down,7
half,7
don,7
subject,7
am,7
stood,6
scholar,6
truth,6
recollect,6
book,6
last,6
those,6
determined,6
against,6
six,6
wholly,6
men,6
general,6
heard,6
nor,6
just,6
taught,6
its,6
anything,6
change,6
quite,6
thought,6
law,6
head,6
pretty,6
end,6
seldom,6
enough,6
usually,6
five,6
seem,6
places,6
passed,6
boston,6
city,6
come,6
recitations,6
off,6
speak,6
between,6
pale,5
either,5
nature,5
together,5
desks,5
trouble,5
account,5
human,5
exercises,5
exercise,5
hardly,5
perfect,5
remain,5
leave,5
feel,5
four,5
entered,5
rooms,5
persons,5
cannot,5
your,5
work,5
clean,5
part,5
several,5
notes,5
second,5
read,5
same,5
others,5
put,5
hand,5
until,5
classes,5
allowed,5
anyone,5
especially,5
effect,5
note,5
respect,5
shirt,5
regard,5
merely,5
particular,5
punishments,5
went,5
tell,5
write,5
primus,5
themselves,5
set,4
done,4
germany,4
american,4
word,4
authority,4
hair,4
something,4
else,4
taken,4
hands,4
reading,4
somewhat,4
within,4
america,4
capable,4
except,4
brother,4
expected,4
kind,4
spite,4
occasion,4
exact,4
bad,4
days,4
air,4
appearance,4
found,4
relating,4
pass,4
placed,4
having,4
nine,4
brought,4
got,4
gave,4
rows,4
call,4
least,4
hard,4
things,4
order,4
seats,4
short,4
suppose,4
gentleman,4
recited,4
fact,4
walked,4
everything,4
fear,4
manner,4
less,4
number,4
looking,4
returned,4
open,4
times,4
summer,4
high,4
teach,4
carried,4
worse,4
hope,4
seat,4
ordered,4
known,4
worth,4
person,4
want,4
interval,4
both,4
occasionally,4
extracts,4
adapted,4
although,4
attempted,4
morning,4
doing,4
concerned,3
ready,3
perfection,3
properly,3
occurred,3
shut,3
arms,3
being,3
puffy,3
exist,3
youngest,3
words,3
simple,3
real,3
written,3
tortures,3
tertia,3
king,3
right,3
opened,3
pretend,3
laws,3
enter,3
himself,3
secunda,3
severe,3
police,3
insisted,3
rank,3
amount,3
back,3
young,3
battles,3
operation,3
poor,3
interesting,3
arm,3
sick,3
wanted,3
sorts,3
gradually,3
ignorance,3
age,3
followed,3
position,3
instance,3
care,3
friends,3
color,3
further,3
afternoon,3
required,3
january,3
almost,3
formerly,3
training,3
knowledge,3
cleanliness,3
during,3
occupied,3
next,3
clothes,3
sake,3
small,3
usual,3
notice,3
french,3
benches,3
therefore,3
tried,3
direction,3
neither,3
street,3
also,3
corporal,3
breakfast,3
ought,3
germans,3
man,3
ground,3
answer,3
necessary,3
books,3
degree,3
remained,3
imagine,3
private,3
greatest,3
upon,3
including,3
harvard,3
questions,3
sees,3
moral,3
directed,3
reputation,3
health,3
individual,3
fellow,3
instruction,3
looked,3
institution,3
ago,3
fifty,3
grammar,3
practical,3
ministry,3
ordinary,3
lost,3
understand,3
life,3
settled,3
face,3
matters,3
heavy,3
fifteen,3
bullying,3
mentioned,3
besides,3
bright,3
control,3
sure,3
connection,3
board,3
report,3
remarkably,3
instant,3
better,3
noise,3
cause,3
character,3
thirty,3
studying,3
bath,3
became,3
worst,3
pleasant,3
strong,3
outrageous,3
sat,3
instead,3
playing,3
saturday,3
fellows,3
succeeded,3
does,2
handsome,2
mostly,2
prefer,2
common,2
grinning,2
career,2
cut,2
needed,2
kinds,2
conducting,2
true,2
rewards,2
clumsy,2
former,2
quickness,2
comparisons,2
fixed,2
throwing,2
dignified,2
yard,2
habits,2
total,2
variety,2
xenophon,2
dose,2
turning,2
experience,2
lower,2
exposed,2
recites,2
sit,2
aside,2
decidedly,2
permit,2
attempt,2
tuition,2
advanced,2
seems,2
