WORDCOUNTS,WEIGHT
the,174
in,146
und,119
of,107
der,107
to,95
die,70
zu,66
durch,44
gaj,41
mit,39
von,39
a,39
den,39
and,38
his,36
was,32
sich,30
dem,28
so,27
for,26
fur,26
p,24
im,23
um,23
s,22
ist,22
an,22
russian,21
das,21
auf,21
werden,20
russia,20
eine,18
unserer,18
des,18
russland,17
aus,17
es,17
with,17
that,16
als,16
unter,16
ein,16
i,15
gegen,15
he,15
by,15
on,14
zur,14
memorandum,14
sie,14
nicht,13
uns,13
dass,13
schon,13
wie,13
ilirischen,12
nach,12
auch,12
da,12
which,12
as,12
nicholas,11
slaven,11
illyrian,11
russlands,11
wir,10
vienna,10
diese,10
interesse,9
austrian,9
oder,9
own,9
aller,9
sehr,9
pp,9
noch,9
provinzen,9
slavs,9
bei,8
bereits,8
no,8
aber,8
selbst,8
wenn,8
f,8
movement,8
from,8
be,8
dann,7
other,7
kulakovskii,7
magyaren,7
benkendorf,7
documents,7
haben,7
einer,7
einen,7
liudevit,7
allein,7
unsere,7
deren,6
grossen,6
government,6
ihnen,6
m,6
had,6
zeit,6
fischel,6
secret,6
am,6
jetzt,6
these,6
sind,6
austria,6
nur,6
ihren,6
croatia,6
at,5
falle,5
vor,5
one,5
nesselrode,5
great,5
zagreb,5
pogodin,5
petersburg,5
herzegovina,5
against,5
moment,5
slavischen,5
konnten,5
wird,5
theil,5
their,5
vom,5
ihre,5
dieser,5
unseren,5
r,5
part,5
serbien,5
mir,5
this,5
ware,5
slav,5
hand,5
ihrer,5
mehr,5
him,5
la,5
seine,5
oft,5
er,5
ohne,5
bosnia,5
weise,5
enthusiasm,5
focus,5
it,4
dies,4
bosnien,4
berlin,4
politik,4
sogar,4
sein,4
unternehmungen,4
political,4
sollte,4
has,4
leben,4
illyrians,4
de,4
konnte,4
barsukov,4
out,4
bestimmt,4
kovalevskii,4
nation,4
its,4
stamme,4
catholic,4
jedem,4
hier,4
assistance,4
lage,4
v,4
meine,4
alle,4
insurrection,4
oben,4
archive,4
ihrem,4
ungarn,4
je,4
russischen,4
is,4
entweder,4
any,4
diesem,4
are,4
report,4
ich,4
plans,4
have,4
national,4
iiber,4
andere,4
between,4
should,4
doch,4
kossuth,3
now,3
church,3
wo,3
geheime,3
policy,3
frage,3
kann,3
ii,3
sicheren,3
england,3
nationalism,3
kollar,3
ozeretskovskii,3
moscow,3
sehnsucht,3
bestehenden,3
slavische,3
pasha,3
geistlichkeit,3
behaupten,3
document,3
denen,3
general,3
agitation,3
tatishchev,3
hass,3
sammt,3
zahlreichen,3
summen,3
support,3
montenegro,3
muss,3
union,3
greater,3
europa,3
younger,3
however,3
sax,3
sinne,3
work,3
pisana,3
ausfiihrung,3
hercegovina,3
mitten,3
dru,3
et,3
first,3
away,3
colonel,3
count,3
hingebung,3
siidslaven,3
accused,3
gemeinschaftliche,3
order,3
le,3
sollen,3
jeder,3
letzteren,3
orthodox,3
welche,3
south,3
bis,3
says,3
za,3
clergy,3
under,3
granzen,3
mittel,3
two,3
again,3
allem,3
ferner,3
fremden,3
leicht,3
ludevitu,3
made,3
krone,3
krafte,3
were,3
metternich,3
bekannt,3
hungarian,3
hongrie,3
sept,3
ihn,3
masse,3
foreign,3
must,3
forwarded,3
nebst,3
adriatischen,3
regirung,3
aufopferung,3
geschichte,3
turned,3
seite,3
gaju,3
namentlich,3
croat,3
folge,3
emperor,3
anderen,3
november,3
zum,3
crisis,3
liesse,3
wurden,3
mehrere,3
polen,3
nun,3
politischen,3
beim,3
scepter,2
archives,2
ja,2
letzten,2
struggle,2
umstande,2
