WORDCOUNTS,WEIGHT
the,580
of,387
and,283
in,243
to,182
a,165
history,90
is,90
for,87
american,85
our,80
that,72
chinese,70
china,68
by,64
as,63
this,62
s,59
we,54
it,53
on,52
have,51
with,49
at,44
has,44
be,42
but,41
from,41
not,38
i,36
world,35
was,32
or,30
been,30
are,30
one,29
us,29
can,29
america,28
their,28
historical,27
all,26
new,26
an,26
so,25
social,24
east,23
studies,22
more,22
asian,22
which,22
they,21
like,21
his,21
its,21
had,20
foreign,19
who,19
first,18
were,18
historians,18
study,18
john,18
if,17
into,17
may,17
only,17
assignment,17
asia,16
because,16
own,16
must,16
both,16
sinology,15
century,15
than,15
expansion,15
about,15
what,15
no,14
most,14
missions,14
home,14
do,14
among,14
europe,13
old,13
example,13
science,13
them,13
now,12
aha,12
growth,12
he,12
many,12
trade,12
area,12
sciences,12
experience,11
even,11
special,11
k,11
vietnam,11
out,11
fairbank,11
two,11
thinking,11
problem,11
course,11
association,11
western,10
great,10
there,10
far,10
york,10
cannot,10
work,10
abroad,10
part,10
up,10
will,10
still,10
intellectual,10
way,9
missionaries,9
human,9
general,9
influence,9
war,9
separate,9
society,9
thought,9
time,9
where,9
become,9
through,9
missionary,9
years,9
institutional,9
you,9
relations,8
well,8
literature,8
president,8
oriental,8
research,8
other,8
fact,8
see,8
language,8
today,8
national,8
c,8
within,7
such,7
since,7
turn,7
how,7
too,7
academic,7
change,7
field,7
revolution,7
indeed,7
comparative,7
yet,7
read,7
culture,7
same,7
also,7
westward,7
perhaps,7
european,7
canton,7
know,7
very,7
while,7
writing,7
much,7
common,6
nineteenth,6
j,6
seems,6
thus,6
company,6
those,6
political,6
system,6
west,6
learning,6
find,6
civilization,6
without,6
image,6
organized,6
russell,6
lead,6
let,6
few,6
second,6
capacity,6
movement,6
put,6
under,6
others,6
end,6
man,6
never,6
empire,6
japan,6
ideas,6
three,6
times,6
would,6
need,6
professional,6
expert,6
united,6
frontier,6
here,6
foundation,6
middle,6
became,6
role,6
crisis,6
states,6
early,6
recent,6
large,5
mankind,5
