WORDCOUNTS,WEIGHT
the,477
of,245
to,240
and,142
in,109
that,83
had,79
were,79
a,76
acadians,75
for,70
they,67
house,61
be,60
on,56
them,53
their,52
was,50
carolina,48
south,46
by,42
governor,36
from,33
been,33
not,32
with,32
it,31
s,28
would,27
he,26
ibid,26
colony,26
which,25
this,24
c,24
who,21
as,20
these,20
at,19
any,18
o,17
french,17
an,17
or,16
but,16
charleston,16
one,15
made,14
so,14
gazette,14
no,13
only,13
all,13
board,13
could,13
there,13
number,13
some,13
july,12
those,12
feb,12
his,11
might,11
i,11
out,11
jour,11
have,11
support,10
said,10
if,10
time,10
trade,10
its,10
about,9
british,9
provide,9
acadian,9
sent,9
ships,9
may,8
transients,8
remain,8
year,8
provisions,8
more,8
great,8
take,8
war,8
march,8
information,8
jan,8
nov,8
vessels,8
february,8
when,8
provided,8
asked,8
per,7
pilots,7
committee,7
days,7
two,7
first,7
june,7
care,7
give,7
refused,7
did,7
dispersal,7
however,7
such,7
work,7
received,7
rid,7
until,7
lyttleton,7
land,7
after,7
apr,7
will,6
bound,6
april,6
english,6
indenture,6
parishes,6
wardens,6
many,6
arrival,6
found,6
desire,6
new,6
hudnut,6
resolved,6
exiles,6
men,6
though,6
less,6
january,6
while,6
having,6
original,6
measures,6
disease,6
during,6
people,6
three,6
dangerous,6
leave,6
him,6
into,6
than,6
should,6
glen,5
without,5
fear,5
large,5
is,5
under,5
orders,5
additional,5
also,5
willing,5
others,5
are,5
georgia,5
fact,5
other,5
sullivan,5
expense,5
what,5
province,5
smallpox,5
public,5
appropriated,5
very,5
island,5
burden,5
own,5
few,5
period,5
correspondence,5
parish,4
go,4
therefore,4
menace,4
replied,4
declared,4
five,4
months,4
make,4
bill,4
church,4
furnish,4
vestry,4
danger,4
boats,4
aliens,4
then,4
same,4
indian,4
must,4
passed,4
requested,4
act,4
nova,4
every,4
prisoners,4
gone,4
together,4
attack,4
hundred,4
far,4
religion,4
sum,4
passage,4
shillings,4
person,4
do,4
informed,4
over,4
colonies,4
money,4
permitted,4
brought,4
part,4
sea,4
despite,4
november,4
indians,4
cape,4
labor,4
come,4
years,4
yet,4
since,4
against,4
maintenance,4
least,4
allowed,4
small,4
scotia,4
families,4
given,4
acts,4
among,4
we,4
four,3
carried,3
now,3
town,3
along,3
inhabitants,3
later,3
military,3
cent,3
suggested,3
treatment,3
means,3
landed,3
expelled,3
doubted,3
refusing,3
itself,3
soon,3
thinly,3
before,3
elsewhere,3
proposed,3
taken,3
being,3
provision,3
humanity,3
put,3
added,3
water,3
tax,3
best,3
whom,3
head,3
enemy,3
d,3
ordered,3
defray,3
enough,3
left,3
greatly,3
day,3
problem,3
receive,3
remained,3
captains,3
subsistence,3
crown,3
future,3
port,3
condition,3
st,3
upon,3
slaves,3
reported,3
through,3
maintained,3
voyage,3
away,3
office,3
considering,3
invasion,3
frenchmen,3
accept,3
august,3
spread,3
strange,3
settling,3
event,3
latter,3
news,3
ship,3
six,3
themselves,3
coast,3
rate,3
attitude,3
north,3
reflected,3
guard,3
evidently,3
anxious,2
set,2
aug,2
england,2
cherokees,2
high,2
assigned,2
disposed,2
declaration,2
frederick,2
matter,2
estimated,2
caring,2
bring,2
himself,2
short,2
naturally,2
service,2
averse,2
schemes,2
intended,2
distress,2
dec,2
announced,2
rather,2
epidemic,2
permanent,2
opportunity,2
eighteen,2
lawrence,2
passing,2
inadequate,2
parts,2
bread,2
legality,2
persons,2
deport,2
advised,2
join,2
supposed,2
desired,2
prince,2
reason,2
send,2
easily,2
provinces,2
thought,2
involved,2
council,2
wages,2
spirit,2
fifth,2
consider,2
populated,2
acadia,2
us,2
river,2
seems,2
imposed,2
home,2
sick,2
placed,2
ioo,2
fortifications,2
dispersed,2
numbers,2
receiving,2
weak,2
shore,2
mentioned,2
too,2
prevent,2
alien,2
stationed,2
most,2
ever,2
refractory,2
either,2
beyond,2
permit,2
law,2
destitute,2
temporarily,2
power,2
request,2
again,2
protestant,2
death,2
turbulent,2
removed,2
action,2
addition,2
between,2
official,2
expressed,2
arrived,2
parties,2
granted,2
went,2
pounds,2
seem,2
twenty,2
plan,2
called,2
reasons,2
britain,2
p,2
report,2
inevitably,2
seven,2
children,2
borne,2
government,2
events,2
previous,2
deemed,2
help,2
legislature,2
treated,2
deporting,2
destroyed,2
affair,2
hand,2
according,2
offered,2
where,2
within,2
return,2
situation,2
history,2
suffered,2
case,2
ports,2
well,2
necessary,2
record,2
interpreter,2
lest,2
leaving,2
died,2
week,2
nicola,2
expenses,2
america,2
because,2
almost,2
injured,2
private,2
fiscal,2
suspicion,2
cost,2
greatest,2
liable,2
used,2
divided,2
fourteen,2
supplies,2
transport,2
west,2
supply,2
europe,2
eighty,2
sufficiently,2
arms,2
insurrection,2
menaced,2
gave,2
proper,2
mention,2
relief,2
entered,2
whereupon,2
lodged,2
led,2
rumors,2
unable,2
negro,2
knew,2
oath,2
weeks,2
charge,2
soldiers,2
caused,2
likewise,2
allegiance,2
insisted,2
regarded,2
pay,2
wished,2
arrivals,2
next,2
helena,2
attempted,2
kept,2
contagious,2
canoes,2
women,2
measure,2
nor,2
long,2
journey,2
calling,2
several,2
state,2
settle,2
resolution,2
slave,2
presence,2
single,2
displeasure,2
spite,2
effective,2
james,2
london,2
majority,2
purpose,2
journal,2
northern,2
much,2
immediately,2
seemed,2
strong,2
responsibility,2
reception,2
influence,2
expenditure,2
purchasing,2
preventive,1
appeal,1
prescribed,1
dealing,1
records,1
threatened,1
depth,1
asking,1
never,1
poor,1
suggestion,1
twelve,1
defection,1
purchase,1
precaution,1
physician,1
transportation,1
entail,1
asserted,1
indentured,1
furnished,1
invaded,1
aid,1
done,1
provisioning,1
york,1
io,1
reduced,1
back,1
endure,1
frequent,1
note,1
limits,1
increasingly,1
due,1
wisdom,1
difficult,1
common,1
dead,1
independent,1
tattel,1
letters,1
movements,1
enter,1
incite,1
rev,1
wvere,1
usually,1
individuals,1
populous,1
france,1
desirous,1
cleaned,1
traverse,1
wrote,1
declaring,1
located,1
former,1
coming,1
unmoved,1
sunset,1
both,1
judging,1
activity,1
robberies,1
grievous,1
revolt,1
deaths,1
anonymus,1
overcrowding,1
commit,1
college,1
operation,1
how,1
notion,1
unanimously,1
undeclared,1
tracked,1
lost,1
treacherous,1
prove,1
handicraft,1
attempt,1
seen,1
dread,1
still,1
catholics,1
mar,1
comply,1
force,1
returned,1
calculated,1
heard,1
hopeful,1
lasted,1
crossing,1
consignment,1
hanged,1
intermission,1
passengers,1
similar,1
orphan,1
anxiety,1
group,1
told,1
relieved,1
southern,1
american,1
statement,1
shift,1
letter,1
denied,1
hardships,1
navigation,1
attributed,1
illegal,1
perhaps,1
empowered,1
ready,1
pp,1
obstinate,1
barracks,1
cease,1
white,1
list,1
mortality,1
ooo,1
ves,1
control,1
likely,1
frontier,1
virtually,1
authority,1
farther,1
prepare,1
allotment,1
ing,1
edited,1
continent,1
urged,1
forced,1
outset,1
grievously,1
get,1
infirm,1
