WORDCOUNTS,WEIGHT
the,372
of,254
to,147
in,120
and,88
that,70
a,69
madison,55
was,47
by,40
american,39
it,37
his,36
not,34
for,34
states,34
as,32
s,32
he,31
be,30
north,28
congress,25
have,25
is,24
from,24
with,23
but,21
on,20
could,19
would,19
who,18
this,18
no,17
federal,17
articles,17
which,17
been,16
or,16
jefferson,16
virginia,15
national,15
lands,15
their,14
one,14
an,13
they,13
i,13
state,13
power,12
all,12
new,12
made,12
were,12
had,11
letter,11
september,11
western,10
these,10
government,10
them,10
people,10
so,10
at,9
if,9
before,9
union,9
are,9
only,9
papers,9
public,9
both,9
claim,9
brant,9
years,9
author,9
him,9
article,9
authorship,9
united,8
maryland,8
any,8
most,8
published,8
claims,8
because,8
general,8
after,8
philadelphia,7
later,7
wrote,7
continental,7
did,7
out,7
nation,7
irving,7
october,7
upon,7
land,7
whose,6
liberty,6
jersey,6
my,6
writing,6
principle,6
those,6
will,5
today,5
without,5
common,5
why,5
about,5
princeton,5
other,5
report,5
there,5
war,5
british,5
james,5
randolph,5
her,5
individual,5
against,5
convention,5
portions,5
revolution,4
second,4
force,4
reference,4
under,4
into,4
title,4
days,4
first,4
here,4
might,4
fact,4
time,4
come,4
man,4
written,4
do,4
same,4
sovereignty,4
ed,4
statement,4
style,4
property,4
himself,4
employed,4
pennsylvania,4
rejected,4
three,4
publication,4
position,4
someone,4
august,4
small,4
vi,4
edmund,4
editors,4
supported,4
early,4
ownership,4
indication,3
matter,3
way,3
act,3
stood,3
truth,3
revolutionary,3
now,3
over,3
true,3
thomas,3
means,3
send,3
treaty,3
contention,3
matters,3
proposed,3
four,3
friend,3
confederation,3
vacant,3
members,3
interests,3
feeling,3
constitution,3
country,3
ought,3
inquiry,3
men,3
mind,3
took,3
equally,3
present,3
what,3
accepted,3
terms,3
see,3
well,3
however,3
has,3
commercial,3
technical,3
constitutional,3
emanation,3
trade,3
having,3
journals,3
arguments,3
writings,3
purpose,3
far,3
its,3
west,3
ibid,3
legal,3
question,3
won,3
held,3
old,3
anonymous,3
turned,3
back,3
c,3
britain,3
can,3
correspondence,3
among,3
we,3
celestial,3
hunt,3
jones,3
limiting,2
final,2
rights,2
philadelphian,2
aid,2
done,2
york,2
taken,2
letters,2
gaillard,2
foreign,2
next,2
utterance,2
how,2
life,2
thou,2
others,2
acknowledged,2
college,2
mysteries,2
doctrine,2
knew,2
whatever,2
always,2
dealt,2
landed,2
similar,2
remaining,2
just,2
adhered,2
nationalist,2
blood,2
whole,2
formed,2
likely,2
yet,2
citizens,2
pp,2
thought,2
many,2
nationalistic,2
joseph,2
former,2
rebate,2
committee,2
established,2
then,2
positively,2
xxiv,2
whig,2
chief,2
indian,2
also,2
two,2
emotional,2
nationalism,2
being,2
said,2
theme,2
based,2
else,2
lee,2
definite,2
titles,2
long,2
resolution,2
june,2
impotence,2
gazette,2
coincide,2
address,2
put,2
