WORDCOUNTS,WEIGHT
the,270
of,196
and,139
in,121
to,102
he,87
his,77
that,75
a,60
young,59
was,53
county,36
state,35
for,33
john,31
pension,31
new,30
on,30
at,25
york,24
who,24
by,24
there,22
years,22
is,21
as,20
said,18
this,18
with,17
her,17
they,16
from,16
s,16
day,16
brigham,16
not,15
above,14
or,14
time,14
she,13
hannah,13
father,13
ohio,13
before,12
year,12
then,11
are,11
lived,11
where,11
states,11
m,10
sworn,10
d,10
no,9
me,9
under,9
had,9
but,9
first,9
has,9
have,9
moved,9
town,8
been,8
service,8
says,8
enlisted,8
name,8
further,8
war,8
were,8
monroe,8
marriage,8
served,8
massachusetts,8
justice,8
act,7
husband,7
after,7
kirtland,7
same,7
mendon,7
death,7
widow,7
documents,7
them,7
marched,7
march,7
some,7
west,7
peace,7
pensioner,7
place,7
office,7
three,7
interrogatory,7
be,7
note,6
l,6
revolutionary,6
life,6
age,6
subscribed,6
cannon,6
commanded,6
mormon,6
died,6
soldier,6
point,6
which,6
declaration,6
him,6
revolution,6
hamlin,6
june,6
residing,5
does,5
recollect,5
personally,5
edward,5
now,5
july,5
their,5
when,5
any,5
acquainted,5
being,5
law,5
all,5
smith,5
appeared,5
p,5
hopkinston,5
court,5
written,5
last,5
took,5
present,5
month,5
well,5
newyork,5
claim,5
geauga,5
hereby,5
original,5
officers,5
illinois,5
family,5
six,5
aforesaid,5
relation,5
certificate,5
wife,5
archives,4
second,4
resides,4
way,4
resided,4
church,4
about,4
united,4
months,4
sheldon,4
capt,4
middlesex,4
joseph,4
following,4
dewolf,4
mentioned,4
show,4
parties,4
known,4
testimony,4
record,4
also,4
discharged,4
stated,4
proof,4
thinks,4
i,4
do,4
milton,4
cannot,4
missouri,4
while,4
because,4
private,4
oath,4
son,4
deponents,4
married,4
washington,4
period,4
so,4
an,4
we,4
than,4
maj,4
it,3
go,3
if,3
till,3
still,3
per,3
one,3
true,3
wishes,3
mrs,3
clerk,3
many,3
claims,3
toy,3
made,3
two,3
more,3
mark,3
into,3
my,3
reputed,3
company,3
believe,3
together,3
called,3
steuben,3
benefit,3
never,3
may,3
born,3
according,3
regiment,3
witnesses,3
discharge,3
public,3
duly,3
mormons,3
resident,3
r,3
october,3
city,3
went,3
obtain,3
neighborhood,3
records,3
deponent,3
polygamy,3
peekskill,3
own,3
weeks,3
national,3
applicant,3
ist,3
february,3
jesus,3
margin,3
credible,3
rate,3
adams,3
x,3
up,3
application,3
story,3
master,3
anson,3
sons,2
whose,2
annum,2
george,2
kishpaugh,2
statements,2
mother,2
names,2
bound,2
april,2
acknowledged,2
foregoing,2
veterans,2
army,2
nauvoo,2
prophet,2
saints,2
american,2
religious,2
neighbourhood,2
persons,2
reason,2
pp,2
requiring,2
militia,2
certify,2
signed,2
springfield,2
history,2
jersey,2
four,2
stationed,2
vermont,2
potter,2
only,2
passed,2
followed,2
party,2
begin,2
testify,2
taken,2
opinion,2
again,2
christ,2
each,2
whom,2
other,2
fully,2
children,2
out,2
able,2
powell,2
religion,2
doubt,2
man,2
person,2
turned,2
informed,2
papers,2
case,2
statement,2
remained,2
taxes,2
having,2
line,2
background,2
boston,2
circumstances,2
doth,2
lake,2
enlistments,2
due,2
himself,2
administration,2
proven,2
roll,2
gave,2
during,2
make,2
rendezvoused,2
hopkinton,2
congress,2
drew,2
elijah,2
named,2
chamberlin,2
believes,2
evidence,2
sherburn,2
until,2
such,2
editor,2
miss,2
since,2
bailey,2
fishkill,2
samuel,2
august,2
joined,2
bond,2
salt,2
allowed,2
started,2
below,2
pay,2
obtained,2
order,2
lieut,2
earlier,2
left,2
old,2
ceremony,2
notation,2
clergyman,2
issued,2
declares,2
can,2
january,2
drawn,2
documentary,2
brigade,2
saw,2
william,2
general,2
jones,2
chenango,2
col,2
thence,2
division,2
werner,2
battles,2
seems,1
prescribed,1
rade,1
satisfyed,1
recollects,1
periods,1
span,1
failed,1
seventh,1
everlasting,1
affixed,1
dale,1
sixteen,1
twelve,1
interesting,1
