WORDCOUNTS,WEIGHT
the,157
of,107
and,76
to,62
in,57
a,52
was,46
he,43
that,38
his,37
freneau,32
is,28
s,27
jefferson,27
as,25
be,21
griswold,18
francis,18
it,17
new,17
york,16
for,16
washington,14
with,13
there,13
on,13
had,12
but,12
by,12
gazette,12
story,12
p,11
or,10
years,10
letter,9
national,9
an,9
old,9
at,8
no,8
wrote,8
any,8
most,8
which,8
this,8
him,8
before,7
are,7
dr,7
who,7
were,7
mr,7
been,6
valerius,6
about,6
true,6
articles,6
only,6
i,6
see,6
when,6
editor,6
after,6
philip,6
influence,6
president,5
one,5
life,5
philadelphia,5
pp,5
under,5
from,5
all,5
did,5
man,5
manner,5
account,5
himself,5
nothing,5
have,5
never,5
can,5
george,4
they,4
united,4
yet,4
must,4
said,4
first,4
friends,4
other,4
could,4
time,4
political,4
though,4
has,4
style,4
memory,4
very,4
whole,4
newspaper,4
evidence,4
against,4
states,4
veritas,4
state,4
probably,4
letters,3
concerned,3
truth,3
employment,3
bayless,3
furnish,3
not,3
clerk,3
addressed,3
edition,3
n,3
two,3
department,3
aspersions,3
fact,3
ii,3
death,3
j,3
my,3
duyckinck,3
historical,3
men,3
written,3
what,3
record,3
hamilton,3
doctor,3
marked,3
marsh,3
both,3
powers,3
sept,3
writings,3
part,3
content,3
its,3
remarks,3
writing,3
author,3
remorse,3
times,3
revolution,3
poet,3
we,3
died,3
strong,3
among,3
apparently,3
should,3
hardly,3
may,2
seems,2
aurora,2
opposed,2
library,2
leary,2
madison,2
without,2
difficult,2
seventeen,2
recall,2
if,2
l,2
how,2
career,2
revolutionary,2
measures,2
whatever,2
says,2
teacher,2
told,2
american,2
monarchists,2
treaty,2
country,2
matters,2
history,2
literary,2
same,2
ed,2
given,2
these,2
age,2
contains,2
file,2
ever,2
lower,2
june,2
more,2
also,2
french,2
prisoner,2
attacks,2
secretary,2
appear,2
each,2
character,2
paper,2
based,2
prejudices,2
conduct,2
called,2
appeared,2
iii,2
mease,2
john,2
enemy,2
criticisms,2
calumniated,2
aug,2
almost,2
lodge,2
hand,2
greatly,2
henry,2
those,2
william,2
courteous,2
them,2
appears,2
form,2
answer,2
ford,2
statement,2
corroboration,2
aging,2
father,2
made,2
boston,2
except,2
became,2
hurried,2
infamous,2
administration,2
minnigerode,2
editorial,2
people,2
mckean,2
personal,2
question,2
employed,2
pennsylvania,2
such,2
medical,2
since,2
heartman,2
reputation,2
would,2
suggest,2
writer,2
conversation,2
cabot,2
quite,2
thomas,2
repeated,2
oct,2
bache,2
james,2
even,2
rufus,2
satires,2
much,2
than,2
dictated,2
republicans,2
remorseful,1
dealing,1
entitled,1
things,1
f,1
portion,1
does,1
huntington,1
philadelphian,1
republican,1
suggestion,1
uncolored,1
weapon,1
weighed,1
allegedly,1
scorpion,1
alleged,1
zest,1
stain,1
declaration,1
nonpolitical,1
condemnation,1
matter,1
supporting,1
fairly,1
inaccurate,1
gripped,1
later,1
ostracism,1
gaillard,1
cyrus,1
names,1
impetus,1
identity,1
naturally,1
anas,1
result,1
edward,1
surprisingly,1
pieces,1
tempted,1
possession,1
federalists,1
curtis,1
benson,1
official,1
acknowledged,1
college,1
fault,1
brawls,1
concerns,1
happen,1
retirement,1
attacking,1
calm,1
e,1
subsidy,1
bv,1
now,1
deliberately,1
view,1
still,1
judgment,1
echoing,1
granted,1
worse,1
hearsay,1
associate,1
connect,1
sympathetic,1
went,1
wilmot,1
rolled,1
b,1
their,1
terms,1
reverence,1
testifies,1
doubted,1
contributions,1
denied,1
methods,1
scales,1
existed,1
columns,1
philanthropic,1
formed,1
likely,1
itself,1
moreover,1
clouded,1
edited,1
warfare,1
thought,1
months,1
instances,1
atmosphere,1
soul,1
examined,1
understand,1
brunswick,1
makes,1
insistence,1
federalist,1
respectability,1
nor,1
me,1
modern,1
incidentally,1
evert,1
blows,1
praise,1
poets,1
considered,1
assailed,1
brackenridge,1
forget,1
tempered,1
acceptance,1
trace,1
policy,1
neither,1
dignified,1
slandering,1
today,1
v,1
futile,1
suggestions,1
jay,1
included,1
spotless,1
extravagant,1
forceful,1
sketches,1
physicians,1
recollection,1
biographical,1
proved,1
just,1
historian,1
reviewing,1
bard,1
pseudonym,1
ablest,1
chief,1
version,1
until,1
denials,1
w,1
meade,1
calumnious,1
four,1
journalism,1
superior,1
noted,1
increasingly,1
friend,1
anything,1
forgive,1
known,1
discrepancy,1
else,1
t,1
independent,1
considerate,1
fill,1
lee,1
exectutor,1
alleging,1
willingness,1
disapproval,1
party,1
points,1
ful,1
rather,1
besides,1
net,1
lewis,1
connection,1
statements,1
paul,1
interested,1
lapse,1
comparison,1
business,1
stronger,1
stated,1
forty,1
taken,1
important,1
lossing,1
oath,1
culturally,1
toward,1
again,1
attempt,1
over,1
knowing,1
reveal,1
believe,1
rare,1
paragraph,1
control,1
added,1
many,1
concede,1
readily,1
between,1
missing,1
hazy,1
amicus,1
paine,1
words,1
viewpoint,1
civis,1
different,1
friendly,1
remembered,1
came,1
december,1
shows,1
whom,1
idea,1
available,1
copy,1
warned,1
head,1
scholars,1
leading,1
alexander,1
pressure,1
appearance,1
assertion,1
habitually,1
found,1
know,1
tories,1
half,1
great,1
ought,1
joy,1
classed,1
typical,1
temptation,1
judge,1
clerks,1
relating,1
emotion,1
fully,1
scholar,1
worshipping,1
clear,1
able,1
reliability,1
understandable,1
breezy,1
plead,1
events,1
exalted,1
mistakenly,1
court,1
saddest,1
contemporary,1
substantially,1
dreamer,1
graham,1
differed,1
deemed,1
possibility,1
busiest,1
translating,1
philosophical,1
poetry,1
propaganda,1
works,1
fitted,1
february,1
late,1
turned,1
date,1
further,1
discouragement,1
channing,1
fame,1
refusals,1
constitutionally,1
born,1
scholarly,1
let,1
reading,1
war,1
something,1
hostile,1
branded,1
investigation,1
soften,1
combined,1
wrangle,1
establish,1
whether,1
contents,1
similarities,1
recently,1
less,1
misreport,1
sorry,1
nowhere,1
reproachful,1
privately,1
acquaintance,1
jersey,1
grounds,1
noticeable,1
verse,1
however,1
leferson,1
trte,1
perhaps,1
guidance,1
eds,1
attacked,1
guilty,1
repute,1
assertions,1
historians,1
king,1
public,1
far,1
sailor,1
always,1
free,1
iv,1
america,1
draw,1
because,1
editorials,1
unsentimental,1
ibid,1
well,1
biting,1
specifically,1
struggling,1
gained,1
another,1
conservatives,1
original,1
compose,1
too,1
burke,1
felt,1
trial,1
incident,1
r,1
line,1
greatest,1
mcmaster,1
arch,1
ascertain,1
literature,1
discussion,1
work,1
import,1
popular,1
periodically,1
suggests,1
washtington,1
griefs,1
chiefly,1
monticello,1
magazine,1
writers,1
active,1
careful,1
readjust,1
biographers,1
fine,1
mod,1
taking,1
county,1
met,1
unexplained,1
say,1
delicate,1
introduced,1
sea,1
july,1
example,1
civil,1
denial,1
practices,1
inexactness,1
slightest,1
press,1
role,1
verification,1
object,1
easy,1
touching,1
attributed,1
neutrality,1
despicable,1
everywhere,1
entirely,1
year,1
engage,1
gave,1
kindly,1
consistently,1
